open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
2025-12-07 23:45:00,89927.65,90471.66,89914.0,90395.31,172.82959,1765151999999,15596313.89089730,51778,122.51629000,11054856.20640380,0
2025-12-08 00:00:00,90395.32,90407.98,90051.81,90069.21,153.42382,1765152899999,13846784.62628820,64927,59.32865000,5356052.49559380,0
2025-12-08 00:15:00,90069.2,90290.12,89860.0,90249.99,105.5037,1765153799999,9502991.87410680,61619,44.40366000,4001182.96273260,0
2025-12-08 00:30:00,90249.98,90627.11,90223.68,90318.37,147.50332,1765154699999,13344223.07114400,56244,105.73305000,9566162.96798350,0
2025-12-08 00:45:00,90318.38,90473.05,90232.01,90346.7,85.19235,1765155599999,7698890.48706370,46116,46.72097000,4222870.96298430,0
2025-12-08 01:00:00,90346.7,90769.23,90301.86,90680.56,141.38096,1765156499999,12810087.51687020,63657,95.70210000,8671733.09966230,0
2025-12-08 01:15:00,90680.57,91252.01,90580.0,91142.58,227.5466,1765157399999,20693670.27762810,78917,154.52807000,14057059.58159910,0
2025-12-08 01:30:00,91142.58,91700.0,91142.58,91253.86,357.45859,1765158299999,32684805.45268190,116564,171.95108000,15721742.28740270,0
2025-12-08 01:45:00,91253.86,91277.37,90826.85,90910.7,242.39697,1765159199999,22064932.02742060,75908,67.62549000,6156071.98113680,0
2025-12-08 02:00:00,90910.7,91031.83,90811.25,90949.99,135.41309,1765160099999,12310749.40381510,64286,73.96872000,6725094.87526960,0
2025-12-08 02:15:00,90950.0,91105.3,90913.22,91029.21,121.42559,1765160999999,11055493.98985240,46749,63.61731000,5791770.43645160,0
2025-12-08 02:30:00,91029.22,91233.67,90972.37,91206.06,148.47581,1765161899999,13530934.74899630,55398,102.02412000,9297767.89607070,0
2025-12-08 02:45:00,91206.06,91436.94,91081.45,91364.18,192.093,1765162799999,17535486.60304100,44051,117.78458000,10751791.08923270,0
2025-12-08 03:00:00,91364.18,91420.0,91112.96,91155.48,99.33283,1765163699999,9063401.68997060,53370,62.84814000,5734913.90038240,0
2025-12-08 03:15:00,91155.48,91389.49,91130.29,91259.98,103.46972,1765164599999,9445373.22729940,36308,47.78651000,4362570.07721670,0
2025-12-08 03:30:00,91259.97,91288.6,91000.5,91014.18,126.39548,1765165499999,11513040.37545740,35487,42.96401000,3914227.05329510,0
2025-12-08 03:45:00,91014.19,91135.12,90988.91,91068.29,66.59232,1765166399999,6063700.13345400,29933,29.82486000,2715661.74806320,0
2025-12-08 04:00:00,91068.3,91177.64,91023.06,91113.21,45.97005,1765167299999,4188539.82280280,36305,21.89717000,1995100.35182940,0
2025-12-08 04:15:00,91113.22,91350.0,91081.43,91251.48,60.70983,1765168199999,5536310.61274770,33602,31.45933000,2868899.69819930,0
2025-12-08 04:30:00,91251.49,91470.58,91162.18,91221.71,82.82175,1765169099999,7563865.80960020,45904,35.73375000,3264074.33680090,0
2025-12-08 04:45:00,91221.72,91309.8,91152.52,91291.33,66.11981,1765169999999,6032140.47424240,27060,39.75736000,3627043.41168870,0
2025-12-08 05:00:00,91291.33,91291.33,91037.43,91113.37,73.95819,1765170899999,6738989.36649070,37043,23.22753000,2116589.41245170,0
2025-12-08 05:15:00,91113.38,91375.0,91069.3,91285.41,74.04798,1765171799999,6756801.29482030,34775,41.89379000,3822513.54165560,0
2025-12-08 05:30:00,91285.4,91444.0,91285.4,91344.34,69.28005,1765172699999,6329599.09573470,32914,33.96646000,3103076.90731510,0
2025-12-08 05:45:00,91344.35,91419.48,91307.1,91334.03,82.65886,1765173599999,7551015.84110710,25142,24.32320000,2221812.88987920,0
2025-12-08 06:00:00,91334.04,91439.1,91241.27,91381.68,99.33948,1765174499999,9073741.91689060,33549,30.17315000,2756170.72431170,0
2025-12-08 06:15:00,91381.67,91453.31,91333.96,91438.21,128.85356,1765175399999,11776244.05492590,24304,34.15016000,3121001.29296580,0
2025-12-08 06:30:00,91438.21,91616.83,91438.2,91575.48,120.36616,1765176299999,11018643.68578430,34329,65.12477000,5961886.12154470,0
2025-12-08 06:45:00,91575.48,91649.87,91406.0,91464.54,137.26667,1765177199999,12566908.73402840,32738,36.81746000,3371123.74365960,0
2025-12-08 07:00:00,91464.54,91541.31,91360.0,91437.81,101.07488,1765178099999,9241354.14213450,29801,25.80892000,2359772.48910900,0
2025-12-08 07:15:00,91437.81,91735.92,91408.97,91694.45,70.1921,1765178999999,6430538.09590130,29345,39.49350000,3618304.50646130,0
2025-12-08 07:30:00,91694.45,91868.76,91628.48,91661.34,241.60884,1765179899999,22174659.37964780,52863,84.39045000,7743625.41635980,0
2025-12-08 07:45:00,91661.34,91661.34,91482.09,91565.46,138.22001,1765180799999,12655940.96781750,34568,42.89211000,3927053.80405110,0
2025-12-08 08:00:00,91565.46,91605.98,91486.46,91593.96,95.08112,1765181699999,8703661.79566360,31935,57.54845000,5267865.39966260,0
2025-12-08 08:15:00,91593.95,91721.94,91593.95,91707.77,87.33887,1765182599999,8008368.93219360,29413,52.86853000,4847803.76028990,0
2025-12-08 08:30:00,91707.78,91834.82,91603.31,91818.31,90.60566,1765183499999,8312448.23417790,28756,46.04152000,4222939.28106070,0
2025-12-08 08:45:00,91818.31,91938.67,91717.26,91833.9,120.70717,1765184399999,11083125.90519850,48065,53.44227000,4906916.87509610,0
2025-12-08 09:00:00,91833.89,92287.15,91792.38,92077.86,406.90363,1765185299999,37461660.01015980,105095,240.91218000,22178235.60961560,0
2025-12-08 09:15:00,92077.85,92078.0,91926.02,91978.01,180.57452,1765186199999,16611330.09893180,41756,73.22848000,6735525.39053020,0
2025-12-08 09:30:00,91978.0,92061.15,91909.12,91999.12,121.95047,1765187099999,11219196.05854580,32516,57.00122000,5243618.29650720,0
2025-12-08 09:45:00,91999.13,91999.13,91908.1,91912.02,80.94605,1765187999999,7442317.66180250,21439,28.58646000,2628373.72092830,0
2025-12-08 10:00:00,91912.02,92090.91,91808.09,92031.25,131.37545,1765188899999,12078196.24358970,34225,68.67404000,6314916.76430880,0
2025-12-08 10:15:00,92031.24,92064.0,91964.0,92043.99,73.38219,1765189799999,6752148.67146410,29891,38.20304000,3515514.81885550,0
2025-12-08 10:30:00,92044.0,92206.94,91960.72,92206.29,171.10689,1765190699999,15762999.81058420,37905,100.36524000,9245537.31223950,0
2025-12-08 10:45:00,92206.28,92222.0,92123.66,92133.4,49.32508,1765191599999,4546068.81246290,21596,17.09646000,1575797.98824220,0
2025-12-08 11:00:00,92133.39,92158.22,91989.15,92147.72,71.2907,1765192499999,6564877.44928770,33111,39.31628000,3620275.42558200,0
2025-12-08 11:15:00,92147.72,92188.31,92040.21,92040.21,56.42052,1765193399999,5198212.45980520,24251,18.63446000,1716981.31131130,0
2025-12-08 11:30:00,92040.21,92040.22,91851.08,91925.53,142.14001,1765194299999,13068695.76014900,40773,60.25770000,5540618.57869510,0
2025-12-08 11:45:00,91925.53,92000.0,91884.0,91968.29,73.90632,1765195199999,6795911.39758950,34984,39.17528000,3602330.58497810,0
2025-12-08 12:00:00,91968.29,91992.3,91767.52,91781.69,125.84208,1765196099999,11558577.75676230,46169,49.19104000,4518139.49006760,0
2025-12-08 12:15:00,91781.69,91921.77,91760.88,91859.24,89.93624,1765196999999,8259903.52834460,43143,31.74134000,2914958.92667390,0
2025-12-08 12:30:00,91859.25,91928.63,91653.94,91753.02,167.82046,1765197899999,15401661.10471580,39252,33.51376000,3075998.12504850,0
2025-12-08 12:45:00,91753.03,91850.0,91717.21,91768.96,189.74768,1765198799999,17412285.57513530,31598,26.46521000,2428831.00917670,0
2025-12-08 13:00:00,91768.97,92122.08,91703.3,91810.14,242.93933,1765199699999,22323618.34454940,61024,120.50891000,11076231.62255790,0
2025-12-08 13:15:00,91810.14,91854.23,91530.74,91659.54,169.15415,1765200599999,15504941.26217320,62427,55.29960000,5068972.02999830,0
2025-12-08 13:30:00,91659.54,91699.99,91301.45,91651.5,237.25874,1765201499999,21715831.28173780,65482,77.97948000,7138040.91608770,0
2025-12-08 13:45:00,91651.51,91732.37,91406.0,91467.82,155.03227,1765202399999,14202773.64487440,59287,71.68207000,6568523.56911660,0
2025-12-08 14:00:00,91467.83,91615.94,91408.17,91560.26,148.8823,1765203299999,13621884.54622300,49733,51.02336000,4668556.20591840,0
2025-12-08 14:15:00,91560.25,91572.52,91138.81,91369.83,369.73522,1765204199999,33776026.64294740,74919,117.42966000,10726826.75368220,0
2025-12-08 14:30:00,91369.83,91777.0,90790.0,91516.68,697.03899,1765205099999,63568165.06024240,222666,336.71640000,30718828.25011590,0
2025-12-08 14:45:00,91516.67,91685.47,90818.23,90852.56,592.22875,1765205999999,54027104.23281550,171644,235.28084000,21476419.07767400,0
2025-12-08 15:00:00,90852.57,90998.95,90105.99,90239.16,642.65142,1765206899999,58214074.03655360,192776,248.15246000,22483140.09722790,0
2025-12-08 15:15:00,90239.17,90518.34,89715.41,89981.15,589.24119,1765207799999,53099244.92161410,166767,295.81136000,26658989.61150850,0
2025-12-08 15:30:00,89981.16,90202.8,89612.0,89690.21,384.52344,1765208699999,34568154.99777880,135900,182.48900000,16409443.61538350,0
2025-12-08 15:45:00,89690.2,90269.23,89658.05,89961.37,421.12219,1765209599999,37908436.64259550,111161,268.65933000,24185962.99962320,0
2025-12-08 16:00:00,89961.36,90088.63,89679.79,89950.01,333.42983,1765210499999,29968630.50543260,107809,138.05700000,12409463.26848030,0
2025-12-08 16:15:00,89950.0,90443.35,89837.29,90302.87,291.1488,1765211399999,26272045.97179500,91336,184.83694000,16678589.85320520,0
2025-12-08 16:30:00,90302.86,90499.99,90105.31,90279.98,212.45112,1765212299999,19193870.48353710,85470,104.34721000,9427072.64365600,0
2025-12-08 16:45:00,90279.98,90279.98,89753.49,89978.48,205.15463,1765213199999,18450137.76532350,81277,70.98820000,6384235.43656720,0
2025-12-08 17:00:00,89978.47,90235.29,89771.2,90131.45,191.51163,1765214099999,17247336.05002060,84774,98.43181000,8865974.86555630,0
2025-12-08 17:15:00,90131.46,90219.83,89851.45,89964.92,123.31206,1765214999999,11098855.69968060,59961,72.64138000,6538106.56258020,0
2025-12-08 17:30:00,89964.92,90100.0,89694.24,89853.27,157.48897,1765215899999,14163658.57981230,64545,82.07227000,7380826.11312780,0
2025-12-08 17:45:00,89853.26,90339.36,89754.93,90257.98,173.33439,1765216799999,15606742.66225330,65451,73.55867000,6624069.80155420,0
2025-12-08 18:00:00,90257.98,90450.0,90184.01,90308.27,122.69013,1765217699999,11084152.25065660,67510,54.90056000,4960608.94302020,0
2025-12-08 18:15:00,90308.27,90520.89,90112.31,90149.99,152.59359,1765218599999,13790320.30539970,67773,59.60797000,5389711.72988020,0
2025-12-08 18:30:00,90149.98,90418.27,89980.0,90418.27,122.57826,1765219499999,11056272.83058730,75619,68.84605000,6209292.85041220,0
2025-12-08 18:45:00,90418.27,90527.3,89724.72,89921.68,161.61796,1765220399999,14574870.78728660,76760,58.45116000,5268724.12289200,0
2025-12-08 19:00:00,89921.68,90200.0,89860.07,90056.56,108.28029,1765221299999,9750358.01437340,76876,49.78158000,4483184.47561210,0
2025-12-08 19:15:00,90056.57,90195.98,89959.25,90121.37,86.44402,1765222199999,7785369.64335220,59226,37.13753000,3344306.26736700,0
2025-12-08 19:30:00,90121.37,90321.69,90054.05,90168.56,88.72089,1765223099999,8002405.77101310,57692,48.96984000,4416723.52839500,0
2025-12-08 19:45:00,90168.56,90366.39,90045.33,90124.48,59.08596,1765223999999,5329274.46617840,52643,28.21053000,2543972.89944330,0
2025-12-08 20:00:00,90124.49,90490.82,90124.49,90356.0,116.63367,1765224899999,10536917.32080250,65741,61.76739000,5579968.41461210,0
2025-12-08 20:15:00,90356.0,90629.34,90302.4,90453.56,136.41086,1765225799999,12344051.31888820,59447,68.95939000,6241648.85659610,0
2025-12-08 20:30:00,90453.56,90620.0,90307.7,90605.89,111.03769,1765226699999,10049573.19660710,57592,57.41022000,5196228.02778990,0
2025-12-08 20:45:00,90605.9,90917.23,90584.73,90799.92,200.98456,1765227599999,18238309.56529770,58047,114.73581000,10411127.37332700,0
2025-12-08 21:00:00,90799.92,90976.59,90675.0,90765.22,145.33296,1765228499999,13204277.46775710,51140,66.11113000,6007708.10398020,0
2025-12-08 21:15:00,90765.23,91067.0,90753.77,91032.59,116.90439,1765229399999,10628316.09945480,34078,87.25961000,7933645.53283870,0
2025-12-08 21:30:00,91032.6,91257.6,91032.59,91158.16,186.66813,1765230299999,17014777.25090040,54727,89.28421000,8138295.77086850,0
2025-12-08 21:45:00,91158.16,91374.0,91098.56,91316.01,130.92749,1765231199999,11950121.51707400,35999,75.00894000,6846185.39932960,0
2025-12-08 22:00:00,91316.0,91373.69,90926.83,90987.99,109.50331,1765232099999,9981000.20702100,31303,23.46786000,2138339.70083190,0
2025-12-08 22:15:00,90987.99,91056.0,90851.14,90971.5,103.26139,1765232999999,9393467.84228010,27683,30.58537000,2781586.63040880,0
2025-12-08 22:30:00,90971.51,91051.51,90763.84,90768.0,105.47138,1765233899999,9586959.04119140,34946,39.44449000,3585522.06832130,0
2025-12-08 22:45:00,90768.01,90935.76,90726.4,90833.86,73.66968,1765234799999,6691911.50134100,27252,42.73241000,3881496.71565000,0
2025-12-08 23:00:00,90833.85,91026.52,90794.24,90812.75,147.64783,1765235699999,13423787.62232680,42867,101.61098000,9238603.08384980,0
2025-12-08 23:15:00,90812.76,90873.98,90490.76,90719.27,192.25447,1765236599999,17432088.00387700,46040,62.04202000,5624551.37016460,0
2025-12-08 23:30:00,90719.27,90781.93,90590.11,90627.36,55.8581,1765237499999,5065190.81752350,30459,26.30655000,2385494.52967490,0
2025-12-08 23:45:00,90627.37,90644.99,90551.85,90634.34,48.92896,1765238399999,4433206.65413360,23253,27.96234000,2533475.03106700,0
2025-12-09 00:00:00,90634.35,90767.36,90591.85,90747.69,58.9665,1765239299999,5346856.49522420,30443,28.94596000,2624665.54005420,0
2025-12-09 00:15:00,90747.68,90846.26,90690.78,90690.79,92.77014,1765240199999,8421082.85113840,34397,31.05475000,2818674.18299080,0
2025-12-09 00:30:00,90690.79,90690.79,90400.46,90440.49,75.25637,1765241099999,6810012.37924800,43177,25.70241000,2325386.91032800,0
2025-12-09 00:45:00,90440.48,90517.99,90355.0,90396.73,61.38322,1765241999999,5549732.13627540,36939,30.13650000,2724557.07685880,0
2025-12-09 01:00:00,90396.72,90511.42,90233.04,90481.01,89.41502,1765242899999,8079076.73086630,50296,43.96539000,3973197.12606970,0
2025-12-09 01:15:00,90481.01,90569.98,90175.55,90214.96,209.18052,1765243799999,18924152.61630260,40571,143.90579000,13023403.29643910,0
2025-12-09 01:30:00,90214.96,90262.48,90013.91,90047.93,104.05432,1765244699999,9380099.35416970,60940,34.65504000,3123952.79709070,0
2025-12-09 01:45:00,90047.93,90099.0,89966.0,90055.8,135.01405,1765245599999,12156739.82750120,47195,84.47358000,7606649.41963230,0
2025-12-09 02:00:00,90055.8,90257.06,89979.21,90118.02,89.29913,1765246499999,8047751.08789920,46357,31.90773000,2875767.10320240,0
2025-12-09 02:15:00,90118.01,90368.0,90104.18,90299.2,79.76417,1765247399999,7196501.22023830,43335,40.43001000,3647940.96890720,0
2025-12-09 02:30:00,90299.21,90339.9,90189.29,90251.31,60.82589,1765248299999,5489235.03643930,45117,30.29236000,2733620.11367360,0
2025-12-09 02:45:00,90251.31,90324.47,90060.21,90068.2,82.28081,1765249199999,7420720.70646220,43669,31.85190000,2872723.22845630,0
2025-12-09 03:00:00,90068.21,90159.7,89980.0,89985.42,133.95394,1765250099999,12063794.57623170,35714,39.42985000,3550508.00557140,0
2025-12-09 03:15:00,89985.43,90113.09,89795.84,90030.0,750.70142,1765250999999,67474742.20924550,58553,341.76913000,30716898.61836660,0
2025-12-09 03:30:00,90030.0,90417.54,90025.07,90355.2,237.77474,1765251899999,21451362.83325530,57019,155.92466000,14063622.88329370,0
2025-12-09 03:45:00,90355.2,90442.77,90294.4,90405.01,94.77164,1765252799999,8564236.06122940,38304,52.01270000,4700111.12761900,0
2025-12-09 04:00:00,90405.02,90500.0,90385.23,90452.03,74.35278,1765253699999,6724978.81685770,24588,34.44843000,3115471.66601070,0
2025-12-09 04:15:00,90452.04,90500.0,90319.77,90400.47,52.67702,1765254599999,4763332.96636930,24814,19.43294000,1757146.08576140,0
2025-12-09 04:30:00,90400.47,90400.47,89737.47,89921.88,286.30032,1765255499999,25763587.98562070,52344,90.30806000,8122128.88154560,0
2025-12-09 04:45:00,89921.89,89967.89,89836.0,89917.53,75.18939,1765256399999,6761022.37069220,24053,43.46982000,3908902.75989380,0
2025-12-09 05:00:00,89917.52,89976.97,89701.0,89779.42,93.44482,1765257299999,8394115.48158660,27586,24.76465000,2225088.47753010,0
2025-12-09 05:15:00,89779.42,89884.7,89500.0,89862.47,250.64208,1765258199999,22481876.79565220,46754,88.42806000,7933249.39344230,0
2025-12-09 05:30:00,89862.48,90209.96,89851.14,90103.82,215.96831,1765259099999,19449666.35483870,49151,131.77516000,11864892.70803570,0
2025-12-09 05:45:00,90103.82,90172.99,89868.52,89899.35,90.59867,1765259999999,8152191.18294930,30943,27.39612000,2465251.23443270,0
2025-12-09 06:00:00,89899.35,90115.34,89884.92,89959.46,70.47565,1765260899999,6342532.77479360,30467,40.01015000,3600553.28059120,0
2025-12-09 06:15:00,89959.46,90050.0,89814.26,89877.96,70.05432,1765261799999,6300882.98107730,29276,17.98759000,1618246.29272410,0
2025-12-09 06:30:00,89877.96,89945.98,89775.67,89943.98,70.33301,1765262699999,6319533.13536510,29345,25.41764000,2284024.55662380,0
2025-12-09 06:45:00,89943.99,90232.76,89898.75,90166.84,110.44134,1765263599999,9945530.87370450,35072,46.85278000,4221070.15641800,0
2025-12-09 07:00:00,90166.85,90299.99,90091.56,90116.0,93.60257,1765264499999,8441345.47405030,36436,41.77927000,3768238.28908180,0
2025-12-09 07:15:00,90115.99,90429.86,90115.99,90363.13,84.11284,1765265399999,7595170.89755100,31306,36.23600000,3271777.47614400,0
2025-12-09 07:30:00,90363.12,90515.07,90342.54,90476.5,121.89717,1765266299999,11027053.65645850,39642,65.33985000,5911440.53187520,0
2025-12-09 07:45:00,90476.5,90528.67,90443.34,90496.8,107.52845,1765267199999,9731057.83168380,19840,50.72542000,4590476.88517120,0
2025-12-09 08:00:00,90496.8,90550.0,90461.53,90500.0,84.67503,1765268099999,7664155.22496850,23366,38.68843000,3501725.45150420,0
2025-12-09 08:15:00,90500.01,90599.99,90500.0,90522.0,130.2502,1765268999999,11795814.28790970,25955,90.31202000,8178392.28661770,0
2025-12-09 08:30:00,90522.0,90524.23,90366.35,90524.23,94.34267,1765269899999,8533374.84645350,34668,37.31031000,3374646.40738450,0
2025-12-09 08:45:00,90524.23,90600.0,90465.44,90498.72,91.01018,1765270799999,8241755.44968060,28873,50.55739000,4578749.44806200,0
2025-12-09 09:00:00,90498.72,90498.72,90320.0,90436.65,76.22344,1765271699999,6890748.42404890,28852,33.00481000,2983619.58759590,0
2025-12-09 09:15:00,90436.66,90466.0,90285.99,90300.04,95.3604,1765272599999,8615843.09169450,38544,38.03851000,3436394.31840210,0
2025-12-09 09:30:00,90300.04,90360.0,90154.39,90174.31,66.27229,1765273499999,5979908.96960110,25737,28.60601000,2580730.24490100,0
2025-12-09 09:45:00,90174.32,90217.56,90129.21,90131.59,47.4941,1765274399999,4283191.21189020,21697,18.97224000,1710997.11766870,0
2025-12-09 10:00:00,90131.6,90217.54,90064.29,90186.79,70.39553,1765275299999,6345810.81953420,32225,31.89729000,2875553.45096830,0
2025-12-09 10:15:00,90186.8,90216.0,90136.01,90192.36,53.46453,1765276199999,4821593.80448690,22797,20.34885000,1835054.68123790,0
2025-12-09 10:30:00,90192.37,90345.39,89912.48,90098.0,205.11255,1765277099999,18490209.83643970,81646,97.63040000,8801955.79309880,0
2025-12-09 10:45:00,90098.0,90298.45,90020.42,90298.45,160.77695,1765277999999,14496666.10210150,48997,89.88115000,8104593.67129150,0
2025-12-09 11:00:00,90298.44,90359.94,90208.86,90247.29,129.76315,1765278899999,11716694.46628440,47155,66.16351000,5974094.04707900,0
2025-12-09 11:15:00,90247.3,90299.56,90140.02,90290.19,114.6161,1765279799999,10342425.61782660,45669,54.78357000,4943409.48273760,0
2025-12-09 11:30:00,90290.19,90298.79,90220.88,90273.83,77.72462,1765280699999,7016037.28514390,27646,36.96832000,3336946.89584160,0
2025-12-09 11:45:00,90273.82,90396.01,90260.75,90384.55,65.00268,1765281599999,5871987.30221320,32179,38.79293000,3504348.70537200,0
2025-12-09 12:00:00,90384.54,90456.01,90331.0,90354.27,58.41147,1765282499999,5280748.72325550,35782,30.94598000,2797597.05110140,0
2025-12-09 12:15:00,90354.26,90690.35,90354.26,90556.0,187.15239,1765283399999,16954344.94062360,59427,129.26708000,11710848.83889650,0
2025-12-09 12:30:00,90556.0,90651.09,90495.29,90631.83,76.15954,1765284299999,6899952.43444000,35296,38.77044000,3512484.77793240,0
2025-12-09 12:45:00,90631.83,90664.57,90580.0,90580.0,79.90167,1765285199999,7241112.33616470,20558,30.69323000,2781523.23576740,0
2025-12-09 13:00:00,90580.01,90623.79,90473.13,90498.25,80.55526,1765286099999,7291976.71573050,25757,39.01722000,3531652.21526580,0
2025-12-09 13:15:00,90498.26,90743.1,90492.32,90694.83,138.74468,1765286999999,12574602.52358340,47901,75.77247000,6867881.03707430,0
2025-12-09 13:30:00,90694.83,90850.0,90202.7,90202.7,194.99272,1765287899999,17665321.28833270,67957,86.27226000,7819802.75981690,0
2025-12-09 13:45:00,90202.7,90434.47,90174.66,90431.03,229.37959,1765288799999,20722318.20443140,48103,100.02507000,9033348.68558930,0
2025-12-09 14:00:00,90431.02,90644.02,90348.83,90415.3,81.61813,1765289699999,7385089.18493070,59314,38.49520000,3483064.70140950,0
2025-12-09 14:15:00,90415.3,90436.0,90125.77,90267.17,94.86275,1765290599999,8563954.43398560,54880,31.52571000,2845432.60372770,0
2025-12-09 14:30:00,90267.16,90571.77,90004.73,90090.0,287.85308,1765291499999,25988689.46477560,146066,96.83474000,8744558.03746040,0
2025-12-09 14:45:00,90090.0,90360.0,90038.0,90357.59,245.73829,1765292399999,22164052.74317500,107176,102.43249000,9238545.00783900,0
2025-12-09 15:00:00,90357.6,91257.6,90288.1,90599.99,734.58643,1765293299999,66730367.80694950,175886,340.51636000,30938021.01787940,0
2025-12-09 15:15:00,90599.99,91294.71,90504.95,91148.57,305.35317,1765294199999,27743994.30145560,121373,142.54668000,12958152.68614350,0
2025-12-09 15:30:00,91148.57,92100.0,90992.76,92050.91,961.14671,1765295099999,88099132.08518490,168290,670.10195000,61443820.62199530,0
2025-12-09 15:45:00,92050.9,92876.92,91853.11,92707.51,1161.21808,1765295999999,107389767.77088440,235636,561.08088000,51869925.23590100,0
2025-12-09 16:00:00,92707.5,93511.61,92693.5,93442.26,941.49867,1765296899999,87720297.58476030,195318,559.56654000,52131147.13832190,0
2025-12-09 16:15:00,93442.26,93718.86,93276.68,93376.78,922.01409,1765297799999,86201857.82179310,166892,485.63240000,45402945.60562890,0
2025-12-09 16:30:00,93376.78,94263.26,93376.78,94228.67,1168.30638,1765298699999,109689095.64048530,192622,667.78774000,62700225.69083410,0
2025-12-09 16:45:00,94228.67,94488.64,94029.59,94187.81,1008.33696,1765299599999,95080688.82008010,148828,591.60312000,55789183.47713290,0
2025-12-09 17:00:00,94187.81,94588.99,94187.81,94223.28,600.88099,1765300499999,56728966.35590340,113951,346.87267000,32756239.12435020,0
2025-12-09 17:15:00,94223.27,94258.38,93606.43,93757.64,642.84312,1765301399999,60361188.09867340,131944,238.44178000,22386120.10025560,0
2025-12-09 17:30:00,93757.64,93935.25,93538.93,93797.65,299.56081,1765302299999,28081397.27160990,113502,130.89341000,12270862.32992960,0
2025-12-09 17:45:00,93797.65,94029.37,93762.08,93917.99,280.5151,1765303199999,26346097.55410170,106763,163.01581000,15310997.60628820,0
2025-12-09 18:00:00,93918.0,94045.13,93661.45,93958.51,211.75607,1765304099999,19875004.15086470,76304,102.07335000,9580662.88090590,0
2025-12-09 18:15:00,93958.51,94178.31,93900.0,94121.02,166.55841,1765304999999,15665466.05031210,70578,80.39831000,7562277.19982560,0
2025-12-09 18:30:00,94121.01,94158.94,93886.25,93895.63,119.26642,1765305899999,11208778.53801830,69201,44.92134000,4222227.69714090,0
2025-12-09 18:45:00,93895.64,93999.0,93711.92,93920.48,206.91563,1765306799999,19421015.74883200,69397,73.79171000,6929776.08978820,0
2025-12-09 19:00:00,93920.48,93978.28,93723.88,93931.41,177.66242,1765307699999,16672690.74913090,66006,88.39548000,8294571.77177110,0
2025-12-09 19:15:00,93931.41,94075.19,93832.93,93990.22,163.5624,1765308599999,15366294.45030000,57157,65.18756000,6124695.21388210,0
2025-12-09 19:30:00,93990.22,94225.0,93651.68,93733.99,261.67876,1765309499999,24595462.33249020,81599,137.45425000,12924062.00599250,0
2025-12-09 19:45:00,93734.0,93951.86,93711.4,93800.83,133.09601,1765310399999,12489542.44356000,52613,58.26831000,5468045.10639510,0
2025-12-09 20:00:00,93800.83,93857.47,93576.0,93705.61,196.01912,1765311299999,18362898.47206830,58525,88.30942000,8273046.99145480,0
2025-12-09 20:15:00,93705.61,93710.76,92767.71,93080.12,477.07903,1765312199999,44431676.44075290,138481,180.11532000,16765124.26326570,0
2025-12-09 20:30:00,93080.12,93270.65,92826.08,93024.6,216.10859,1765313099999,20107994.29983830,101593,103.20918000,9602678.01801990,0
2025-12-09 20:45:00,93024.59,93245.38,92960.0,93116.76,207.92075,1765313999999,19354099.54415850,86359,116.22787000,10819615.05196640,0
2025-12-09 21:00:00,93116.76,93243.12,92992.82,92999.83,159.14485,1765314899999,14816184.22971920,57594,53.58516000,4989749.49016220,0
2025-12-09 21:15:00,92999.83,93176.84,92975.15,93106.26,130.61042,1765315799999,12156342.17642270,46214,72.29840000,6728512.10241010,0
2025-12-09 21:30:00,93106.27,93157.8,92668.08,92679.71,158.00496,1765316699999,14678212.71658420,52042,32.12586000,2984977.26447970,0
2025-12-09 21:45:00,92679.72,92775.81,92254.92,92640.0,431.36276,1765317599999,39898095.22644470,110776,192.39622000,17788146.39042150,0
2025-12-09 22:00:00,92640.01,92912.13,92605.19,92651.69,204.69365,1765318499999,18986273.42938040,73008,100.60001000,9330949.08325630,0
2025-12-09 22:15:00,92651.69,92707.51,92506.67,92506.67,112.44691,1765319399999,10413947.38418080,47795,47.67932000,4415719.43781350,0
2025-12-09 22:30:00,92506.68,93000.21,92506.67,92950.3,291.16137,1765320299999,27036767.71503400,53860,191.67753000,17797334.89972770,0
2025-12-09 22:45:00,92950.29,93045.89,92765.94,92884.0,122.72438,1765321199999,11403631.10479520,48129,54.72018000,5085073.86179350,0
2025-12-09 23:00:00,92884.0,92884.0,92550.0,92587.81,281.4516,1765322099999,26090469.24941070,55786,92.92676000,8614406.32178870,0
2025-12-09 23:15:00,92587.81,92879.99,92568.74,92874.78,98.24136,1765322999999,9111900.77263520,25121,64.06021000,5941890.46956860,0
2025-12-09 23:30:00,92874.79,92977.98,92809.04,92949.1,72.37545,1765323899999,6723557.49426220,28187,45.20944000,4199999.73149670,0
2025-12-09 23:45:00,92949.1,92949.1,92660.72,92678.8,73.4437,1765324799999,6813554.34141260,25027,31.23173000,2897236.52879670,0
2025-12-10 00:00:00,92678.81,92786.35,92641.59,92700.33,91.83668,1765325699999,8512715.91347430,27772,67.71119000,6275914.46984110,0
2025-12-10 00:15:00,92700.33,92700.33,92285.85,92530.55,165.0307,1765326599999,15258382.13654350,60882,67.93702000,6280744.30443620,0
2025-12-10 00:30:00,92530.55,92578.0,92420.21,92486.93,86.91122,1765327499999,8039923.57096340,42162,45.54368000,4212916.31123530,0
